node1	node2	sim
OMG	PPFIA2	0.9679715302491104
OMG	PPP2R2B	0.9694543297746144
OMG	PRKCE	0.9697508896797152
OMG	PTPRT	0.9679715302491104
OMG	RYR3	0.9626334519572954
OMG	SCN10A	0.9733096085409252
OMG	SCN2A	0.9709371293001188
OMG	SHANK2	0.9712336892052196
OMG	SLC24A2	0.9810201660735468
OMG	SLC6A1	0.9857651245551602
OMG	SLC8A2	0.9661921708185052
OMG	SPTBN4	0.965005931198102
OMG	SRI	0.9638196915776986
OMG	SYN1	0.9673784104389088
OMG	UNC5A	0.972123368920522
OMG	ZNF536	0.9715302491103204
PADI6	PRDM14	0.9750889679715302
PAK2	PTEN	0.973902728351127
PAK2	PTPN11	0.9549228944246736
PAK2	SMAD2	0.9655990510083036
PAK2	SOS2	0.965005931198102
PALD1	PCNX	0.9991103202846976
PALD1	SLITRK3	0.9569988137603797
PALD1	SMYD4	0.966785290628707
PALD1	TYW5	0.9676749703440096
PALM2	SCN11A	0.9816132858837484
PALM2	SCN1A	0.9810201660735468
PALM2	SCN3A	0.9786476868327402
PALM2	SCN4B	0.9863582443653618
PALM2	SCN7A	0.9783511269276394
PALM2	SCN9A	0.9854685646500592
PALM2	SCUBE3	0.9958481613285884
PALM2	TENM4	0.9991103202846976
PALM2	TIAM1	0.9501779359430604
PALM2	TNIK	0.9581850533807829
PALM2	UNC5A	0.998220640569395
PALM2	UNC5B	0.9905100830367736
PALM2	UNC5D	0.9952550415183868
PALM2	ZC2HC1A	0.9789442467378412
PALM2	ZNF223	0.9747924080664294
PAPD4	SHPRH	0.99288256227758
PAPD7	SPEN	0.9525504151838672
PATE3	PCGF2	0.9887307236061684
PATE3	WHSC1	0.9777580071174378
PATE3	YY2	0.9919928825622776
PBRM1	SMARCA2	0.9620403321470936
PBRM1	SMARCC1	0.9804270462633452
PBRM1	SMARCC2	0.9555160142348754
PCBP4	PLCL2	0.9531435349940688
PCBP4	PROSER3	0.967081850533808
PCGF2	RNF222	0.9905100830367736
PCGF2	SEPW1	0.9881376037959668
PCGF2	USP29	0.9552194543297746
PCGF2	WHSC1	0.9676749703440096
PCGF2	YY2	0.9887307236061684
PCNX	SLITRK3	0.9741992882562278
PCNX	TGIF2	0.991399762752076
PCNX	TYW5	0.9798339264531436
PCNX	WDR73	0.9875444839857652
PCNX1	SOS2	0.9608540925266904
PCNX1	ZCCHC6	0.9881376037959668
PDS5B	RSF1	0.9596678529062872
PDS5B	SMC5	0.9727164887307236
PDS5B	SPAST	0.9661921708185052
PDS5B	USP33	0.9608540925266904
PDZD7	SCN7A	0.9540332147093712
PGF	PROSER3	0.9617437722419928
PGF	PSEN2	0.9976275207591934
PGF	PSENEN	0.9869513641755634
PGF	PTPN13	0.959964412811388
PGF	SCUBE3	0.963226571767497
PGF	SOX9	0.9602609727164888
PGF	ST18	0.9854685646500592
PGF	TIAM1	0.9798339264531436
PGF	UNC5B	0.979240806642942
PGF	ZNF501	0.9647093712930012
PHC3	UBN2	0.9519572953736656
PHF1	PHF19	0.9988137603795968
PHF1	SETD1A	0.954329774614472
PHF1	SMARCB1	0.98220640569395
PHF1	SUPT5H	0.9537366548042704
PHF1	SUV39H2	0.954329774614472
PHF12	PHF14	0.9988137603795968
PHF12	RREB1	0.9501779359430604
PHF12	TAF3	0.9750889679715302
PHF14	SP140L	0.9567022538552789
PHF14	TAF3	0.9567022538552789
PHF19	PRDM4	0.9516607354685648
PHF19	SETD4	0.9522538552787664
PHF19	SETD7	0.9727164887307236
PHF19	SMYD1	0.9682680901542112
PHF19	SMYD2	0.9629300118623962
PHF19	SMYD4	0.9635231316725978
PHF19	UTY	0.9507710557532622
PHF2	TYW5	0.9881376037959668
PHF2	UTY	0.99644128113879
PHF20L1	RSF1	0.963226571767497
PHF21A	SMARCA2	0.9519572953736656
PHF3	PIAS1	0.965005931198102
PHF3	PIK3CA	0.9715302491103204
PHF3	PKN2	0.9709371293001186
PHF3	PNISR	0.965005931198102
PHF3	PUM1	0.9875444839857652
PHF3	PUM2	0.9988137603795968
PHF3	REV3L	0.989916963226572
PHF3	RSBN1	0.99288256227758
PHF3	RSF1	0.9661921708185052
PHF3	SCAF11	0.9851720047449584
PHF3	SCAF8	0.9869513641755634
PHF3	SETD2	0.9804270462633452
PHF3	SETX	0.9525504151838672
PHF3	SF3B1	0.9567022538552789
PHF3	SMC5	0.951364175563464
PHF3	SMG1	0.9584816132858838
PHF3	SON	0.9762752075919336
PHF3	SPAST	0.963226571767497
PHF3	TLK2	0.9519572953736656
PHF3	TNRC6B	0.9507710557532622
PHF3	TRAPPC8	0.9911032028469752
PHF3	TRIM33	0.9691577698695136
PHF3	TRIP12	0.9733096085409252
PHF3	USP24	0.9810201660735468
PHF3	USP33	0.9833926453143536
PHF3	USP34	0.99288256227758
PHF3	VPS13B	0.968564650059312
PHF3	WAC	0.9608540925266904
PHF3	WASHC4	0.9780545670225386
PHF3	ZC3H11A	0.9555160142348756
PHF3	ZCCHC11	0.9973309608540926
PHF3	ZFC3H1	0.9715302491103204
PHF3	ZNF148	0.99288256227758
PHF3	ZNF292	0.9976275207591934
PHF3	ZNF638	0.954329774614472
PHYHIP	PPFIA2	0.968564650059312
PHYHIP	RPS6KA6	0.9504744958481612
PHYHIP	RYR3	0.9655990510083036
PHYHIP	SCN2A	0.9727164887307236
PHYHIP	SLC24A2	0.965005931198102
PHYHIP	SLC6A1	0.9569988137603797
PHYHIP	SLITRK3	0.9845788849347568
PHYHIP	SNTG2	0.9827995255041518
PHYHIP	SPTBN4	0.9531435349940688
PHYHIP	STX1B	0.9839857651245552
PHYHIP	SYN1	0.9875444839857652
PHYHIP	SYNGAP1	0.951364175563464
PHYHIP	ZNF536	0.9555160142348754
PIAS1	PNISR	0.9816132858837484
PIAS1	PRRC2C	0.957888493475682
PIAS1	RSF1	0.9537366548042704
PIAS1	SCAF11	0.9857651245551602
PIAS1	SF3B1	0.9673784104389088
PIAS1	SMG1	0.9875444839857652
PIAS1	THOC2	0.9567022538552789
PIAS1	TRAPPC8	0.957888493475682
PIAS1	TRIM33	0.9602609727164888
PIAS1	UBXN7	0.972123368920522
PIAS1	USP34	0.954329774614472
PIAS1	ZCCHC11	0.966488730723606
PIAS1	ZNF136	0.965005931198102
PIAS1	ZNF148	0.98932384341637
PIAS1	ZNF292	0.973902728351127
PIK3CA	PKN2	0.963226571767497
PIK3CA	PTEN	0.965005931198102
PIK3CA	PUM1	0.9727164887307236
PIK3CA	PUM2	0.9922894424673784
PIK3CA	RSBN1	0.9501779359430604
PIK3CA	SCAF11	0.9679715302491104
PIK3CA	SCAF8	0.9715302491103204
PIK3CA	SETX	0.9590747330960854
PIK3CA	SMG1	0.9703440094899171
PIK3CA	SOS1	0.98932384341637
PIK3CA	SOS2	0.9804270462633452
PIK3CA	SPAST	0.9827995255041518
PIK3CA	TRAPPC8	0.9816132858837484
PIK3CA	TRIP12	0.9810201660735468
PIK3CA	UBXN7	0.9709371293001186
PIK3CA	USP33	0.9561091340450772
PIK3CA	USP34	0.9620403321470936
PIK3CA	WASHC4	0.9709371293001186
PIK3CA	ZMYM2	0.9605575326215896
PIK3CA	ZNF148	0.9869513641755636
PIK3CA	ZNF217	0.9584816132858838
PIK3CA	ZNF292	0.9839857651245552
PKN2	PUM2	0.9537366548042704
PKN2	REV3L	0.959667852906287
PKN2	RSF1	0.954329774614472
PKN2	SCAF11	0.9934756820877816
PKN2	SETX	0.9549228944246738
PKN2	SMG1	0.9916963226571768
PKN2	SNRK	0.9519572953736656
PKN2	SOS2	0.9703440094899171
PKN2	TNRC6B	0.9857651245551602
PKN2	TRAPPC8	0.9709371293001188
PKN2	TTC17	0.968564650059312
PKN2	USP24	0.9750889679715302
PKN2	USP33	0.957888493475682
PKN2	USP34	0.9679715302491104
PKN2	VPS13B	0.9602609727164888
PKN2	WASHC4	0.979240806642942
PKN2	ZCCHC11	0.9709371293001188
PKN2	ZNF148	0.9715302491103204
PKN2	ZNF292	0.9561091340450772
PLAGL2	PWWP2B	0.9507710557532622
PLAGL2	RREB1	0.9673784104389088
PLAGL2	WIZ	0.9744958481613286
PLCL2	SDK1	0.9869513641755634
PLCL2	SPANXD	0.9997034400948992
PLCL2	ZFP3	0.9813167259786476
PLEKHA7	PROSER3	0.9905100830367736
PLEKHA7	PTPN13	0.9780545670225386
PLEKHA7	RALGPS2	0.9976275207591934
PLEKHA7	SIPA1L1	0.9940688018979834
PLEKHA7	SRGAP2	0.9976275207591934
PLEKHA7	SRGAP2C	0.9916963226571768
PLEKHA7	TANC1	0.9715302491103204
PLEKHA7	TIAM1	0.9905100830367736
PLEKHA7	ZNF185	0.9786476868327404
PLP1	PTPRT	0.9780545670225386
PLP1	PTPRZ1	0.987841043890866
PLP1	RUNX1T1	0.963226571767497
PLP1	RYR3	0.9501779359430604
PLP1	SCN10A	0.961447212336892
PLP1	SCN2A	0.972123368920522
PLP1	SLC6A1	0.9504744958481612
PLP1	ST18	0.9531435349940688
PLP1	TMEM132B	0.9715302491103204
PLP1	ZNF536	0.9724199288256228
PNISR	POGZ	0.9561091340450772
PNISR	PRRC2C	0.9655990510083036
PNISR	PUM1	0.9744958481613286
PNISR	REV3L	0.951364175563464
PNISR	RSBN1	0.99288256227758
PNISR	SCAF11	0.9703440094899171
PNISR	SCAF8	0.9679715302491104
PNISR	SETD2	0.9715302491103204
PNISR	SF3B1	0.9596678529062872
PNISR	SMC5	0.9501779359430604
PNISR	SMG1	0.9715302491103204
PNISR	SON	0.991399762752076
PNISR	THOC2	0.975682087781732
PNISR	TNRC6B	0.9507710557532622
PNISR	TRIM33	0.9626334519572954
PNISR	UBXN7	0.9620403321470936
PNISR	USP24	0.9819098457888492
PNISR	USP34	0.9780545670225386
PNISR	ZBTB20	0.9798339264531436
PNISR	ZCCHC11	0.99288256227758
PNISR	ZFC3H1	0.9756820877817318
PNISR	ZNF136	0.9727164887307236
PNISR	ZNF148	0.9709371293001186
PNISR	ZNF292	0.9869513641755634
PNISR	ZNF638	0.9922894424673784
POGZ	SETD2	0.9501779359430604
POGZ	SPEN	0.9744958481613286
POTEB2	PRDM14	0.989916963226572
POTEB2	PRDM4	0.9750889679715302
POTEB2	SETD4	0.9756820877817318
POTEB2	SETD6	0.975385527876631
POTEB2	SETMAR	0.9679715302491104
POTEB2	SMYD1	0.9679715302491104
POTEB2	SMYD4	0.963226571767497
POTEB2	TANC1	0.998220640569395
POTEB2	ZNF223	0.9845788849347568
POTEB2	ZNF518B	0.9994068801897984
PPFIA2	PPP2R2B	0.979240806642942
PPFIA2	PRKCE	0.9774614472123369
PPFIA2	PTPRT	0.9679715302491104
PPFIA2	RYR3	0.9804270462633452
PPFIA2	SCN2A	0.9768683274021353
PPFIA2	SHANK2	0.9644128113879002
PPFIA2	SLC24A2	0.9863582443653618
PPFIA2	SLC6A1	0.9934756820877816
PPFIA2	SLC8A2	0.9976275207591934
PPFIA2	SLITRK3	0.998220640569395
PPFIA2	STX1B	0.9638196915776986
PPFIA2	SYN1	0.9810201660735468
PPFIA2	SYT11	0.9590747330960854
PPIG	PRRC2C	0.9899169632265716
PPIG	THOC2	0.9620403321470936
PPIG	WNK1	0.9596678529062872
PPIG	ZNF136	0.9555160142348756
PPP2R2B	PRKCE	0.9638196915776986
PPP2R2B	PTPRT	0.951364175563464
PPP2R2B	PTPRZ1	0.9516607354685648
PPP2R2B	RET	0.9816132858837484
PPP2R2B	SCN10A	0.9519572953736656
PPP2R2B	SCN2A	0.9516607354685648
PPP2R2B	SLC24A2	0.9786476868327404
PPP2R2B	SLC8A2	0.9507710557532622
PPP2R2B	STX1B	0.9691577698695136
PPP2R2B	SYN1	0.973902728351127
PPP2R2B	TIAM1	0.954329774614472
PRDM14	PRDM4	0.9946619217081852
PRDM14	SETD3	0.9768683274021353
PRDM14	SETD4	0.9881376037959668
PRDM14	SETD6	0.9839857651245552
PRDM14	SETDB2	0.9733096085409252
PRDM14	SETMAR	0.9804270462633452
PRDM14	SKOR2	0.9733096085409252
PRDM14	SMYD1	0.9875444839857652
PRDM14	SMYD2	0.9845788849347568
PRDM14	SMYD4	0.9881376037959668
PRDM14	STRIP2	0.9653024911032028
PRDM14	TCEAL6	0.9733096085409252
PRDM14	TUG1	0.9697508896797152
PRDM14	ZNF501	0.966785290628707
PRDM2	RREB1	0.966488730723606
PRDM2	SETD7	0.9798339264531436
PRDM4	PRDM7	0.9830960854092526
PRDM4	SETD3	0.98932384341637
PRDM4	SETD4	0.9970344009489918
PRDM4	SETD6	0.9934756820877816
PRDM4	SETD7	0.9875444839857652
PRDM4	SETDB2	0.9881376037959668
PRDM4	SETMAR	0.9916963226571768
PRDM4	SMYD1	0.9946619217081852
PRDM4	SMYD2	0.9916963226571768
PRDM4	SMYD4	0.9958481613285884
PRDM4	SUV39H2	0.9833926453143536
PRDM4	ZKSCAN8	0.963226571767497
PRDM4	ZNF501	0.9762752075919336
PRDM7	PRR20E	0.9629300118623962
PRDM7	SETD3	0.9851720047449584
PRDM7	SETD4	0.9804270462633452
PRDM7	SETD6	0.9813167259786476
PRDM7	SETD7	0.9715302491103204
PRDM7	SETDB2	0.975682087781732
PRDM7	SETMAR	0.9866548042704626
PRDM7	SMYD1	0.973902728351127
PRDM7	SMYD2	0.9501779359430604
PRDM7	SMYD4	0.986061684460261
PRDM7	SUV39H2	0.965005931198102
PRDM7	ZNF526	0.9501779359430604
PRKCE	PRKCH	0.9958481613285884
PRKCE	PSEN1	0.9644128113879004
PRKCE	RASGRP1	0.9916963226571768
PRKCE	RET	0.9934756820877816
PRKCE	RPS6KA6	0.9638196915776986
PRKCE	RYR3	0.965005931198102
PRKCE	SGK1	0.9519572953736656
PRKCE	SHANK2	0.9833926453143536
PRKCE	SLC8A2	0.9507710557532622
PRKCE	SPTAN1	0.9584816132858838
PRKCE	SPTBN1	0.9715302491103204
PRKCE	SRI	0.9516607354685648
PRKCE	SYN1	0.9934756820877816
PRKCE	TTN	0.954329774614472
PROSER3	PTPRZ1	0.9593712930011862
PROSER3	SALL3	0.9825029655990508
PROSER3	SIPA1L1	0.9750889679715302
PROSER3	STRIP1	0.9673784104389088
PROSER3	TANC1	0.9988137603795968
PROSER3	TNFRSF10D	0.9679715302491104
PROSER3	USP29	0.9691577698695136
PROSER3	ZNF185	0.9925860023724792
PROSER3	ZSWIM8	0.9718268090154212
PRR11	SCAF4	0.9887307236061684
PRR11	SFSWAP	0.9638196915776986
PRR11	TAOK1	0.9602609727164888
PRR20A	PRR20D	1.0
PRR20A	PRR20E	0.998220640569395
PRR20A	SAMD4A	0.972123368920522
PRR20A	TIGD3	0.9875444839857652
PRR20A	TIGD4	0.9875444839857652
PRR20A	TIGD7	0.9875444839857652
PRR20A	TSHZ1	0.9525504151838672
PRR20A	UFSP1	0.9827995255041518
PRR20A	ZC2HC1A	0.9572953736654805
PRR20A	ZNF526	0.952846975088968
PRR20A	ZSWIM8	0.9641162514827994
PRR20D	PRR20E	0.998220640569395
PRR20D	SAMD4A	0.972123368920522
PRR20D	TIGD3	0.9875444839857652
PRR20D	TIGD4	0.9875444839857652
PRR20D	TIGD7	0.9875444839857652
PRR20D	TSHZ1	0.9525504151838672
PRR20D	UFSP1	0.9827995255041518
PRR20D	ZC2HC1A	0.9572953736654805
PRR20D	ZNF526	0.952846975088968
PRR20D	ZSWIM8	0.9641162514827994
PRR20E	TIGD3	0.9816132858837484
PRR20E	TIGD4	0.9816132858837484
PRR20E	TIGD7	0.9816132858837484
PRR20E	UFSP1	0.9934756820877816
PRR20E	ZNF526	0.9789442467378412
PRR23A	ZNF185	0.9997034400948992
PRR35	RALGAPA2	0.99644128113879
PRR35	ROR2	0.9718268090154212
PRR35	TRABD2A	0.9991103202846976
PRRC2B	RBFOX2	0.9608540925266904
PRRC2B	SPTAN1	0.9715302491103204
PRRC2C	RSF1	0.9863582443653618
PRRC2C	SCAF11	0.975682087781732
PRRC2C	SF3B1	0.9762752075919336
PRRC2C	SMG1	0.9638196915776986
PRRC2C	SPEN	0.9816132858837484
PRRC2C	THOC2	0.9970344009489918
PRRC2C	TLK2	0.956405693950178
PRRC2C	TPR	0.9958481613285884
PRRC2C	TRIM33	0.9679715302491104
PRRC2C	UBXN7	0.9863582443653618
PRRC2C	ZNF136	0.9644128113879004
PRRC2C	ZNF292	0.9555160142348756
PRTG	RNF186	0.9934756820877816
PRTG	ROBO3	0.9970344009489918
PRTG	SALL3	0.9807236061684459
PRTG	SDK1	0.9979240806642942
PRTG	SDK2	1.0
PRTG	SEMA3E	0.991399762752076
PRTG	TMEM132B	0.9943653618030842
PRTG	UNC5A	0.9676749703440096
PRTG	UNC5B	0.9739027283511268
PRTG	ZSWIM8	0.9679715302491104
PSEN1	PSEN2	0.998220640569395
PSEN1	PSENEN	0.9988137603795968
PSEN1	PTPN11	0.9733096085409252
PSEN1	RBMS1	0.9673784104389088
PSEN1	SGK1	0.9647093712930012
PSEN2	PSENEN	1.0
PSEN2	SCUBE3	0.9786476868327402
PSEN2	TLE1	0.959667852906287
PSEN2	UNC5B	0.9638196915776986
PSENEN	SCUBE3	0.987841043890866
PSENEN	SOX9	0.9798339264531436
PSENEN	UNC5B	0.951364175563464
PSENEN	YAP1	0.9804270462633452
PSENEN	ZNF185	0.9567022538552789
PTEN	SMAD2	0.98220640569395
PTEN	SOS1	0.9703440094899171
PTEN	SPAST	0.9578884934756822
PTK7	PTPN13	0.9697508896797152
PTK7	RBFOX2	0.9697508896797152
PTK7	RET	0.9869513641755634
PTK7	ROR2	0.9881376037959668
PTK7	SOX9	0.9833926453143536
PTK7	TNFRSF10D	0.9593712930011862
PTK7	UNC5B	0.9887307236061684
PTK7	UNC5D	0.9750889679715302
PTK7	YAP1	0.9848754448398576
PTK7	ZNF223	0.9774614472123369
PTPN11	RET	0.989916963226572
PTPN11	SGK1	0.9899169632265716
PTPN11	TIAM1	0.9596678529062872
PTPN11	TRIO	0.98932384341637
PTPN13	PTPRZ1	0.9988137603795968
PTPN13	RBFOX2	0.9816132858837484
PTPN13	ROR2	0.9519572953736656
PTPN13	SIPA1L1	0.9863582443653618
PTPN13	SOX9	0.972123368920522
PTPN13	TANC1	0.9845788849347568
PTPN13	TRIO	0.9934756820877816
PTPN13	YAP1	0.98932384341637
PTPRT	PTPRZ1	0.9946619217081852
PTPRT	RYR3	0.9644128113879004
PTPRT	SCN10A	0.968564650059312
PTPRT	SCN2A	0.9807236061684459
PTPRT	SDK2	0.9546263345195728
PTPRT	SHANK2	0.9768683274021353
PTPRT	SLC24A2	0.9567022538552789
PTPRT	SLC6A1	0.9590747330960854
PTPRT	SLC8A2	0.975682087781732
PTPRT	SYN1	0.9501779359430604
PTPRT	ZNF536	0.9572953736654805
PTPRZ1	ROR2	0.970047449584816
PTPRZ1	SEMA3E	0.9958481613285884
PTPRZ1	SHANK2	0.9581850533807829
PTPRZ1	SLC6A1	0.9584816132858838
PTPRZ1	SOX9	0.9531435349940688
PTPRZ1	TANC1	0.9620403321470936
PTPRZ1	TTN	0.952846975088968
PTPRZ1	UNC5B	0.9658956109134044
PTPRZ1	YAP1	0.9940688018979834
PUM1	PUM2	0.9994068801897984
PUM1	RBPJ	0.951364175563464
PUM1	REV3L	0.9768683274021353
PUM1	RSBN1	0.9833926453143536
PUM1	SCAF8	0.9911032028469752
PUM1	SETD2	0.9958481613285884
PUM1	SF3B1	0.979240806642942
PUM1	SON	0.9703440094899171
PUM1	SPAST	0.9525504151838672
PUM1	SPEN	0.9608540925266904
PUM1	TLK2	0.9709371293001186
PUM1	TPR	0.9567022538552789
PUM1	TRAPPC8	0.965005931198102
PUM1	TRIM33	0.9839857651245552
PUM1	TRIP12	0.9750889679715302
PUM1	UBXN7	0.9780545670225386
PUM1	USP24	0.9845788849347568
PUM1	USP33	0.9555160142348754
PUM1	USP34	0.9691577698695136
PUM1	USP7	0.9561091340450772
PUM1	ZC3H11A	0.9691577698695136
PUM1	ZCCHC11	0.9857651245551602
PUM1	ZFC3H1	0.9667852906287072
PUM1	ZMYM2	0.9608540925266904
PUM1	ZNF148	0.9733096085409252
PUM1	ZNF292	0.98932384341637
PUM1	ZNF638	0.9869513641755634
PUM2	REV3L	0.9922894424673784
PUM2	RSBN1	0.98220640569395
PUM2	SCAF11	0.9516607354685648
PUM2	SCAF8	0.9750889679715302
PUM2	SETD2	0.9869513641755634
PUM2	SETX	0.9653024911032028
PUM2	SMG1	0.9667852906287072
PUM2	SON	0.965005931198102
PUM2	SPAST	0.968564650059312
PUM2	SPEN	0.9555160142348754
PUM2	TLK2	0.9661921708185052
PUM2	TNRC6B	0.9537366548042704
PUM2	TPR	0.9525504151838672
PUM2	TRAPPC8	0.9952550415183868
PUM2	TRIM33	0.9744958481613286
PUM2	TRIP12	0.9715302491103204
PUM2	UBXN7	0.9620403321470936
PUM2	USP24	0.9976275207591934
PUM2	USP33	0.9679715302491104
PUM2	USP34	0.9940688018979834
PUM2	WASHC4	0.9590747330960854
PUM2	ZC3H11A	0.9638196915776986
PUM2	ZCCHC11	0.9940688018979834
PUM2	ZFC3H1	0.9727164887307236
PUM2	ZMYM2	0.9534400948991696
PUM2	ZNF148	0.9863582443653618
PUM2	ZNF292	0.98932384341637
PUM2	ZNF638	0.98220640569395
PWWP2B	ZCWPW2	0.9988137603795968
PYGL	SYNGAP1	0.9584816132858838
PYGL	TANC1	0.9694543297746144
PYGL	ZFR2	0.9774614472123369
PYGO1	RBBP5	0.9525504151838672
PYGO1	SMARCB1	0.9694543297746144
PYGO1	SMARCD1	0.9768683274021353
PYGO1	SRCAP	0.9561091340450772
PYGO1	TCF7L2	0.9994068801897984
PYGO1	YAP1	0.9706405693950176
RABGAP1	SPOP	0.9899169632265716
RABGAP1L	SCAPER	0.9691577698695136
RABGAP1L	SOS2	0.9816132858837484
RABGAP1L	VPS13B	0.9578884934756822
RABGAP1L	ZCCHC6	0.9626334519572952
RALGAPA2	SAMD4A	0.9575919335705813
RALGAPA2	TRABD2A	0.9988137603795968
RALGPS2	SIPA1L1	0.9851720047449584
RALGPS2	SRGAP2	0.9905100830367736
RALGPS2	SRGAP2C	0.9958481613285884
RALGPS2	TIAM1	0.9839857651245552
RALGPS2	TMEM170B	0.9919928825622776
RANBP9	TP53BP2	0.9638196915776986
RARB	RET	0.9635231316725978
RARB	SGK1	0.9653024911032028
RARB	SMARCB1	0.951364175563464
RARB	YAP1	0.957888493475682
RASA2	TMEM260	0.9549228944246738
RASAL1	SPRED1	0.9994068801897984
RASAL1	SYNGAP1	0.9988137603795968
RASAL1	ZDHHC14	0.9655990510083036
RASGRP1	RET	0.9673784104389088
RASGRP1	SPTBN4	0.9549228944246736
RASGRP1	SYNGAP1	0.9709371293001188
RASGRP1	TIAM1	0.99288256227758
RASGRP1	TTN	0.9875444839857652
RBBP5	SETD1A	0.9709371293001186
RBBP5	SETDB1	0.9875444839857652
RBBP5	SIN3A	0.9905100830367736
RBBP5	SIN3B	0.9572953736654805
RBBP5	SMARCA1	0.9691577698695136
RBBP5	SMARCB1	0.9845788849347568
RBBP5	SMARCC1	0.9839857651245552
RBBP5	SMARCC2	0.9655990510083036
RBBP5	SMARCD1	0.9638196915776986
RBBP5	SUPT5H	0.951364175563464
RBBP5	TP53BP1	0.9875444839857652
RBFOX2	RUNX1T1	0.9768683274021353
RBM12B	ZNF236	0.979240806642942
RBM27	SBNO1	0.9801304863582444
RBMS1	YAP1	0.9958481613285884
RBPJ	RSBN1	0.9507710557532622
RBPJ	SPEN	0.9673784104389088
RBPJ	ZNF217	0.9744958481613286
RERE	SIN3B	0.9691577698695136
RERE	SMARCA2	0.9590747330960854
RERE	SMARCC2	0.9572953736654805
RERE	TP53	0.951364175563464
RET	RPS6KA6	0.9525504151838672
RET	SCN2A	0.961447212336892
RET	SGK1	0.966785290628707
RET	SPTAN1	0.9780545670225383
RET	SPTBN1	0.9744958481613286
RET	SPTBN4	0.9804270462633452
REV3L	RSBN1	0.9733096085409252
REV3L	SCAF11	0.9567022538552789
REV3L	SCAF8	0.979240806642942
REV3L	SETD2	0.9780545670225383
REV3L	SETX	0.9572953736654805
REV3L	SON	0.9608540925266904
REV3L	SPAST	0.9555160142348756
REV3L	TRAPPC8	0.9958481613285884
REV3L	TRIM33	0.951364175563464
REV3L	TRIP12	0.954329774614472
REV3L	USP24	0.99644128113879
REV3L	USP33	0.9810201660735468
REV3L	USP34	0.979240806642942
REV3L	VPS13B	0.9661921708185052
REV3L	WASHC4	0.957888493475682
REV3L	ZCCHC11	0.9916963226571768
REV3L	ZFC3H1	0.9703440094899171
REV3L	ZNF148	0.9525504151838672
REV3L	ZNF292	0.9833926453143536
REV3L	ZNF638	0.9744958481613286
RICTOR	SMG1	0.9762752075919336
RICTOR	TNRC6B	0.9629300118623962
RIF1	SF3B1	0.9519572953736656
RLF	SF3B1	0.9519572953736656
RLF	SPAST	0.951364175563464
RLF	UBXN7	0.972123368920522
RLF	ZNF217	0.9641162514827994
RLF	ZNF292	0.9555160142348754
RNF186	ROBO3	0.9534400948991696
RNF186	SDK1	0.9934756820877816
RNF186	SDK2	0.9762752075919336
RNF186	TNFRSF10D	0.98932384341637
RNF222	ZNF740	1.0
ROBO3	SDK1	0.9955516014234876
ROBO3	SDK2	0.9970344009489918
ROBO3	SEMA3E	0.9884341637010676
ROBO3	SNTG2	0.951364175563464
ROBO3	TMEM132B	0.9783511269276396
ROBO3	TNIK	0.9599644128113879
ROBO3	UNC5A	0.9911032028469752
ROBO3	UNC5B	0.9857651245551602
ROBO3	UNC5D	0.9934756820877816
ROR2	SCUBE3	0.9946619217081852
ROR2	TMEM132B	0.9863582443653618
ROR2	TNIK	0.9774614472123369
ROR2	UNC5B	0.9937722419928824
ROR2	WSCD1	0.9976275207591934
ROR2	ZNF501	0.9501779359430604
RPA4	SBNO1	0.9507710557532622
RPA4	TBC1D32	0.9994068801897984
RPS6KA6	SGK1	0.968564650059312
RPS6KA6	SHANK2	0.9620403321470936
RPS6KA6	ZNF536	0.9510676156583632
RREB1	SP4	0.9934756820877816
RREB1	WIZ	0.9537366548042704
RREB1	ZKSCAN8	0.9623368920521944
RSBN1	RSF1	0.961447212336892
RSBN1	SCAF8	0.975385527876631
RSBN1	SETD2	0.9611506524317912
RSBN1	SF3B1	0.9744958481613286
RSBN1	SON	0.9762752075919336
RSBN1	TRAPPC8	0.9626334519572954
RSBN1	USP24	0.9581850533807829
RSBN1	USP33	0.9854685646500594
RSBN1	USP34	0.961447212336892
RSBN1	ZC3H11A	0.961447212336892
RSBN1	ZCCHC11	0.9845788849347568
RSBN1	ZFC3H1	0.9658956109134044
RSBN1	ZMYM2	0.9525504151838672
RSBN1	ZNF148	0.9771648873072359
RSBN1	ZNF292	0.9727164887307236
RSBN1	ZNF638	0.9549228944246738
RSF1	SCAF11	0.968564650059312
RSF1	SF3B1	0.98220640569395
RSF1	SMC5	0.9813167259786476
RSF1	SMG1	0.9655990510083036
RSF1	THOC2	0.961447212336892
RSF1	TRAPPC8	0.9578884934756822
RSF1	USP47	0.979240806642942
RSF1	ZNF148	0.9626334519572954
RSF1	ZNF292	0.9661921708185052
RUNX1T1	SOX9	0.9988137603795968
RYR3	SCN10A	0.9739027283511268
RYR3	SCN2A	0.9899169632265716
RYR3	SHANK2	0.9584816132858838
RYR3	SLC24A2	0.9851720047449586
RYR3	SLC6A1	0.9887307236061684
RYR3	SLC8A2	0.9857651245551602
RYR3	SLITRK3	0.9952550415183868
RYR3	SRI	0.9575919335705813
RYR3	SYN1	0.9620403321470936
RYR3	SYT11	0.9596678529062872
RYR3	TTN	0.9703440094899171
RYR3	UNC79	0.9593712930011862
RYR3	UNC80	0.9644128113879004
SALL3	SAMD4A	0.9540332147093712
SALL3	SAMD5	0.9937722419928824
